order_id,customer_id,restaurant_id,city,cuisine_type,customer_segment,order_datetime,order_value,discount_applied,delivery_fee,final_amount,payment_method,preparation_time_min,delivery_time_min,delivery_status,customer_rating,distance_km,rider_id,tip_amount,promo_code_used
ORD000300,CUST9873,REST475,Hyderabad,Indian,Premium,2025-05-21 20:26:00,526.81,69.95,64.94,521.8,Wallet,39,84,Cancelled,3,14.94,RID119,123.95,NO
ORD000301,CUST9151,REST884,Chennai,Chinese,Premium,2025-11-14 08:09:00,1696.98,228.65,58.75,1527.08,Debit Card,20,34,Cancelled,5,8.79,RID429,22.09,YES
ORD000302,CUST7366,REST773,Hyderabad,Desserts,Premium,2025-01-23 04:25:00,624.89,75.83,29.88,578.94,Wallet,15,27,Cancelled,5,1.93,RID326,121.19,YES
ORD000303,CUST6913,REST671,Pune,Fast Food,Regular,2025-01-07 07:07:00,2331.75,485.05,66.81,1913.51,UPI,30,71,Delayed,1,6.05,RID141,146.86,NO
ORD000304,CUST4164,REST638,Pune,Chinese,Premium,2025-02-09 07:22:00,378.23,68.57,73.17,382.83,Credit Card,40,83,Delayed,2,15.23,RID525,149.22,NO
ORD000305,CUST9268,REST445,Pune,Chinese,Premium,2025-12-12 15:39:00,2224.64,92.77,38.04,2169.91,Wallet,32,69,Cancelled,4,18.74,RID422,110.02,NO
ORD000306,CUST9939,REST319,Hyderabad,Desserts,Premium,2025-07-10 14:04:00,1161.88,210.84,80.84,1031.88,Debit Card,34,84,Cancelled,5,19.27,RID558,191.96,YES
ORD000307,CUST4635,REST319,Delhi,Indian,Premium,2025-01-18 09:42:00,1366.38,339.34,50.18,1077.22,Debit Card,29,40,Delayed,3,10.71,RID684,185.18,YES
ORD000308,CUST4817,REST362,Delhi,Indian,Premium,2025-02-18 01:17:00,516.85,34.24,108.96,591.57,Cash on Delivery,24,56,Delayed,2,18.44,RID851,15.44,NO
ORD000309,CUST7251,REST180,Bengaluru,Italian,Regular,2025-09-05 05:54:00,2075.86,49.49,84.23,2110.6,Cash on Delivery,25,71,Cancelled,1,18.67,RID223,173.96,YES
ORD000310,CUST1674,REST426,Chennai,Desserts,New,2025-12-01 20:33:00,1639.63,259.14,25.41,1405.9,Debit Card,39,49,Delayed,5,14.26,RID256,10.1,NO
ORD000311,CUST3165,REST444,Bengaluru,Fast Food,Premium,2025-08-17 20:18:00,361.69,39.06,98.64,421.27,UPI,28,70,Delayed,2,8.58,RID187,79.71,NO
ORD000312,CUST4212,REST674,Chennai,South Indian,Premium,2025-12-24 04:27:00,1280.17,63.4,59.53,1276.3,Credit Card,34,52,Delivered,5,2.36,RID895,86.01,YES
ORD000313,CUST5994,REST273,Delhi,Desserts,Regular,2025-02-27 22:55:00,1008.38,48.02,54.45,1014.81,Wallet,23,60,Delivered,1,9.37,RID937,46.7,NO
ORD000314,CUST1225,REST451,Pune,Indian,Regular,2025-03-21 02:55:00,721.16,111.96,34.77,643.97,Cash on Delivery,13,26,Cancelled,3,1.43,RID314,148.0,YES
ORD000315,CUST7170,REST696,Pune,Desserts,New,2025-04-15 18:39:00,1439.68,224.25,119.23,1334.66,Debit Card,26,52,Delivered,1,2.14,RID305,157.84,NO
ORD000316,CUST2767,REST119,Delhi,South Indian,Regular,2025-01-28 15:52:00,306.5,50.6,86.3,342.2,Credit Card,30,40,Cancelled,3,10.66,RID826,19.92,NO
ORD000317,CUST1651,REST353,Chennai,Italian,Regular,2025-09-06 20:22:00,588.08,73.61,65.8,580.27,Cash on Delivery,27,42,Cancelled,1,15.14,RID118,69.36,NO
ORD000318,CUST5221,REST999,Hyderabad,Indian,Premium,2025-07-01 21:20:00,2490.59,609.32,47.59,1928.86,Debit Card,19,44,Delivered,1,3.88,RID502,131.39,YES
ORD000319,CUST3502,REST536,Delhi,Desserts,Regular,2025-07-15 17:46:00,2200.85,377.73,61.73,1884.85,Cash on Delivery,40,89,Delayed,5,3.5,RID768,27.72,YES
ORD000320,CUST3589,REST425,Bengaluru,Desserts,Premium,2025-03-12 10:32:00,2287.47,245.94,110.9,2152.43,UPI,32,75,Delivered,2,7.03,RID249,145.42,NO
ORD000321,CUST3489,REST897,Mumbai,Indian,New,2025-07-31 14:02:00,1902.18,390.75,83.68,1595.11,Credit Card,19,57,Delivered,3,15.49,RID726,123.39,YES
ORD000322,CUST8680,REST829,Pune,Italian,New,2025-11-02 07:55:00,994.26,171.05,67.66,890.87,Cash on Delivery,17,28,Cancelled,5,10.0,RID267,38.65,YES
ORD000323,CUST4351,REST167,Mumbai,Fast Food,Premium,2025-07-29 00:30:00,2382.97,132.59,87.13,2337.51,Cash on Delivery,39,66,Delayed,2,7.17,RID568,177.52,NO
ORD000324,CUST9784,REST637,Pune,South Indian,New,2025-07-27 01:25:00,1842.47,181.55,113.91,1774.83,Wallet,29,63,Delivered,5,9.58,RID946,175.55,YES
ORD000325,CUST4110,REST398,Hyderabad,Fast Food,Regular,2025-09-23 18:21:00,1460.6,188.46,83.06,1355.2,Debit Card,22,34,Cancelled,1,4.16,RID401,122.63,YES
ORD000326,CUST2854,REST284,Chennai,South Indian,Premium,2025-12-20 17:38:00,1239.41,200.2,29.04,1068.25,Credit Card,38,57,Cancelled,5,8.86,RID561,4.98,NO
ORD000327,CUST3024,REST193,Bengaluru,South Indian,Regular,2025-10-30 06:53:00,361.92,29.32,84.86,417.46,Debit Card,38,77,Delivered,2,10.95,RID493,145.37,YES
ORD000328,CUST3656,REST989,Mumbai,Chinese,Premium,2025-07-13 18:47:00,1955.41,445.96,76.55,1586.0,UPI,22,34,Cancelled,2,6.85,RID847,153.73,NO
ORD000329,CUST1200,REST569,Hyderabad,Fast Food,Premium,2025-05-28 21:22:00,2261.57,543.02,20.35,1738.9,UPI,15,32,Delayed,3,17.77,RID343,43.37,NO
ORD000330,CUST4401,REST150,Mumbai,Chinese,New,2025-08-21 13:59:00,1562.86,2.57,108.22,1668.51,Debit Card,24,39,Delivered,3,3.76,RID133,133.4,NO
ORD000331,CUST3906,REST566,Pune,Desserts,Regular,2025-06-19 02:59:00,1129.85,50.35,87.21,1166.71,UPI,11,27,Delivered,5,15.6,RID430,73.71,NO
ORD000332,CUST6393,REST639,Hyderabad,Desserts,New,2025-02-04 14:35:00,302.58,35.61,32.2,299.17,Credit Card,36,81,Delayed,3,2.11,RID685,145.95,YES
ORD000333,CUST6797,REST232,Chennai,Desserts,Regular,2025-09-05 23:30:00,1153.58,244.5,45.97,955.05,Wallet,29,57,Delayed,5,13.01,RID604,161.6,YES
ORD000334,CUST7793,REST523,Bengaluru,Italian,Regular,2025-12-29 09:54:00,427.79,49.72,99.67,477.74,Wallet,16,26,Delayed,2,5.03,RID755,40.24,NO
ORD000335,CUST6592,REST505,Pune,Desserts,Premium,2025-05-11 02:18:00,1340.72,108.57,20.61,1252.76,UPI,19,48,Delivered,3,4.69,RID953,67.59,NO
ORD000336,CUST6490,REST573,Hyderabad,South Indian,New,2025-08-31 01:12:00,1281.51,200.94,109.21,1189.78,Wallet,30,48,Cancelled,5,11.73,RID794,63.1,YES
ORD000337,CUST5595,REST960,Bengaluru,Italian,Regular,2025-04-17 19:42:00,2028.91,450.43,55.36,1633.84,Wallet,31,62,Delivered,2,11.85,RID498,37.48,YES
ORD000338,CUST8404,REST949,Delhi,Chinese,Premium,2025-06-07 10:44:00,788.02,17.1,107.7,878.62,Debit Card,32,44,Delivered,3,3.13,RID903,7.48,YES
ORD000339,CUST8921,REST850,Chennai,Italian,Regular,2025-02-17 15:08:00,2027.71,458.75,35.41,1604.37,Credit Card,26,37,Delivered,3,16.62,RID628,135.34,YES
ORD000340,CUST2426,REST441,Hyderabad,Indian,New,2025-04-16 01:14:00,1827.14,238.6,20.41,1608.95,Wallet,24,58,Delayed,1,15.17,RID123,115.51,NO
ORD000341,CUST2927,REST379,Mumbai,Chinese,Regular,2025-11-24 07:09:00,602.48,41.67,51.91,612.72,UPI,20,42,Delivered,4,19.21,RID673,102.81,YES
ORD000342,CUST5011,REST275,Bengaluru,Italian,Premium,2025-10-05 11:57:00,786.97,185.58,100.4,701.79,Debit Card,27,57,Delayed,5,9.43,RID233,5.8,YES
ORD000343,CUST8304,REST731,Delhi,Italian,Regular,2025-02-24 13:05:00,1152.19,51.56,79.61,1180.24,Credit Card,11,26,Delayed,5,15.41,RID928,106.7,NO
ORD000344,CUST8709,REST337,Mumbai,Chinese,Premium,2025-10-18 04:29:00,378.57,29.38,84.44,433.63,Debit Card,12,51,Cancelled,4,8.45,RID816,183.45,NO
ORD000345,CUST5624,REST886,Delhi,Desserts,Premium,2025-06-16 15:28:00,303.61,8.57,67.87,362.91,Credit Card,25,36,Delayed,2,2.96,RID937,142.85,YES
ORD000346,CUST4908,REST735,Mumbai,Desserts,New,2025-06-16 18:58:00,2012.21,268.0,60.08,1804.29,Cash on Delivery,30,44,Cancelled,4,2.26,RID313,162.78,NO
ORD000347,CUST8972,REST217,Chennai,Desserts,Regular,2025-08-11 19:21:00,1429.64,84.4,86.26,1431.5,Debit Card,35,66,Delayed,1,2.86,RID555,35.23,NO
ORD000348,CUST2483,REST322,Mumbai,Desserts,Premium,2025-02-05 20:25:00,1962.66,185.92,69.43,1846.17,UPI,13,61,Delivered,1,13.56,RID563,106.25,NO
ORD000349,CUST8122,REST835,Delhi,Indian,Premium,2025-11-12 19:43:00,633.3,138.92,49.97,544.35,UPI,24,46,Delayed,3,19.74,RID513,169.53,NO
ORD000350,CUST2797,REST981,Delhi,Indian,New,2025-02-01 12:36:00,2424.56,0.51,76.0,2500.05,Cash on Delivery,38,83,Delayed,3,12.21,RID740,63.63,NO
ORD000351,CUST7301,REST963,Delhi,Fast Food,New,2025-07-27 13:01:00,646.36,28.02,33.91,652.25,Debit Card,23,67,Delayed,5,3.39,RID111,14.35,YES
ORD000352,CUST8471,REST907,Pune,Desserts,Regular,2025-03-15 16:36:00,2441.19,82.86,33.72,2392.05,Wallet,31,68,Delivered,4,9.63,RID534,110.41,NO
ORD000353,CUST9220,REST375,Hyderabad,Desserts,Premium,2025-07-16 12:07:00,1148.21,2.13,69.82,1215.9,Debit Card,17,38,Delivered,2,19.59,RID681,96.65,NO
ORD000354,CUST8617,REST629,Bengaluru,Desserts,Premium,2025-02-27 19:48:00,483.91,88.47,118.36,513.8,UPI,25,40,Delivered,3,9.98,RID859,132.75,YES
ORD000355,CUST8681,REST564,Chennai,Fast Food,Premium,2025-12-17 21:37:00,884.37,11.67,54.35,927.05,Debit Card,27,74,Cancelled,1,7.71,RID917,58.92,YES
ORD000356,CUST8752,REST692,Mumbai,Desserts,New,2025-01-19 23:43:00,1911.15,347.34,76.37,1640.18,Debit Card,39,87,Delayed,1,12.86,RID393,96.95,YES
ORD000357,CUST1232,REST859,Bengaluru,Desserts,New,2025-09-16 02:37:00,742.32,114.28,47.52,675.56,Wallet,37,64,Delayed,3,3.87,RID557,73.95,YES
ORD000358,CUST3376,REST709,Mumbai,Fast Food,Regular,2025-05-14 23:55:00,574.9,75.8,23.31,522.41,Cash on Delivery,17,58,Delivered,1,13.55,RID843,127.51,YES
ORD000359,CUST8802,REST408,Hyderabad,South Indian,Premium,2025-10-23 11:46:00,1925.39,55.83,36.76,1906.32,Credit Card,11,37,Cancelled,4,13.99,RID499,94.92,YES
ORD000360,CUST1672,REST199,Chennai,South Indian,Regular,2025-09-29 14:50:00,2328.97,261.32,87.85,2155.5,Cash on Delivery,10,38,Delayed,5,18.44,RID978,54.52,NO
ORD000361,CUST4193,REST632,Delhi,South Indian,Premium,2025-05-17 03:21:00,1069.21,206.67,94.91,957.45,Credit Card,18,65,Cancelled,5,11.4,RID788,1.7,YES
ORD000362,CUST5127,REST297,Bengaluru,Indian,Premium,2025-01-07 14:02:00,394.18,43.95,41.94,392.17,UPI,13,56,Delivered,3,18.83,RID772,178.79,YES
ORD000363,CUST4027,REST213,Pune,Chinese,Regular,2025-11-03 21:46:00,353.01,53.37,57.6,357.24,Debit Card,13,30,Cancelled,5,13.55,RID177,127.76,NO
ORD000364,CUST7271,REST497,Delhi,Indian,Regular,2025-08-07 23:37:00,754.74,147.31,47.73,655.16,Debit Card,38,68,Delivered,1,9.37,RID603,195.88,YES
ORD000365,CUST2740,REST552,Pune,Italian,New,2025-11-09 13:24:00,404.81,54.71,63.13,413.23,UPI,15,56,Delivered,5,2.34,RID845,50.12,NO
ORD000366,CUST6403,REST500,Chennai,Indian,Premium,2025-01-10 16:59:00,152.04,1.44,59.05,209.65,Cash on Delivery,14,64,Cancelled,2,9.29,RID964,145.55,YES
ORD000367,CUST9770,REST467,Delhi,South Indian,Regular,2025-10-04 07:42:00,2392.27,489.21,68.21,1971.27,Cash on Delivery,10,44,Delivered,5,13.01,RID762,18.13,NO
ORD000368,CUST4129,REST406,Pune,Fast Food,New,2025-02-11 15:41:00,1672.31,73.84,23.93,1622.4,Debit Card,34,62,Cancelled,4,2.61,RID747,87.6,YES
ORD000369,CUST9856,REST758,Delhi,Fast Food,Premium,2025-03-13 01:13:00,1841.39,272.96,68.92,1637.35,Cash on Delivery,16,27,Delivered,1,1.7,RID157,67.54,YES
ORD000370,CUST4817,REST173,Bengaluru,South Indian,New,2025-07-27 04:02:00,1227.17,208.03,107.43,1126.57,Cash on Delivery,16,59,Delayed,2,1.36,RID733,9.16,YES
ORD000371,CUST3796,REST955,Chennai,Indian,New,2025-01-08 05:52:00,2275.96,466.99,29.73,1838.7,UPI,30,43,Cancelled,5,12.3,RID730,44.11,YES
ORD000372,CUST6268,REST956,Mumbai,Indian,Premium,2025-08-07 11:30:00,911.95,222.48,77.6,767.07,Credit Card,35,70,Cancelled,2,2.2,RID380,28.25,NO
ORD000373,CUST2637,REST910,Pune,Desserts,Regular,2025-03-28 23:46:00,537.76,32.76,78.2,583.2,Credit Card,21,66,Delivered,2,17.71,RID182,1.27,YES
ORD000374,CUST4377,REST246,Pune,Italian,Premium,2025-02-15 22:14:00,1128.12,227.71,97.26,997.67,Cash on Delivery,28,56,Cancelled,2,5.55,RID278,122.11,YES
ORD000375,CUST6699,REST528,Bengaluru,Desserts,New,2025-11-02 06:08:00,1588.32,34.95,102.65,1656.02,Credit Card,32,73,Delivered,3,19.75,RID197,123.78,YES
ORD000376,CUST9151,REST280,Mumbai,South Indian,New,2025-08-26 21:22:00,799.6,38.72,99.66,860.54,UPI,31,54,Delayed,4,7.92,RID314,86.93,NO
ORD000377,CUST8947,REST627,Bengaluru,Indian,New,2025-11-12 15:28:00,1889.98,436.99,37.59,1490.58,Cash on Delivery,11,27,Delayed,1,12.02,RID529,39.75,NO
ORD000378,CUST4615,REST175,Hyderabad,Desserts,Regular,2025-04-28 03:45:00,380.45,70.17,106.99,417.27,UPI,20,44,Cancelled,4,3.75,RID724,91.0,NO
ORD000379,CUST1525,REST808,Chennai,Indian,Regular,2025-07-11 04:39:00,1635.25,398.82,40.22,1276.65,Credit Card,24,46,Delivered,2,17.18,RID569,83.64,NO
ORD000380,CUST4763,REST188,Hyderabad,Desserts,Regular,2025-04-23 10:04:00,2005.44,319.87,81.15,1766.72,Credit Card,29,49,Delayed,2,10.0,RID573,55.83,NO
ORD000381,CUST1083,REST527,Bengaluru,Indian,Regular,2025-05-07 08:27:00,1511.75,337.05,79.18,1253.88,Wallet,20,57,Delivered,2,9.09,RID503,95.85,YES
ORD000382,CUST3174,REST467,Delhi,Chinese,Premium,2025-08-20 16:54:00,1462.44,4.54,93.18,1551.08,UPI,17,32,Delivered,2,10.12,RID412,32.36,NO
ORD000383,CUST7068,REST741,Hyderabad,South Indian,Premium,2025-10-20 19:55:00,1239.84,42.97,90.31,1287.18,UPI,10,49,Delayed,2,2.34,RID807,66.58,YES
ORD000384,CUST2326,REST735,Delhi,South Indian,New,2025-06-01 14:32:00,1790.43,274.16,77.52,1593.79,Wallet,34,61,Delayed,2,7.92,RID152,22.19,NO
ORD000385,CUST4354,REST241,Delhi,Chinese,Premium,2025-08-27 21:07:00,1011.12,163.85,90.49,937.76,UPI,11,44,Delayed,5,10.09,RID870,116.02,YES
ORD000386,CUST6656,REST563,Hyderabad,Desserts,Premium,2025-04-26 10:56:00,1333.38,140.98,25.45,1217.85,UPI,21,48,Cancelled,3,14.49,RID794,165.08,NO
ORD000387,CUST3929,REST395,Bengaluru,Indian,New,2025-08-20 21:11:00,592.63,130.97,28.73,490.39,Debit Card,21,35,Delivered,4,14.24,RID608,30.1,YES
ORD000388,CUST6680,REST530,Hyderabad,South Indian,Premium,2025-09-24 21:24:00,1128.86,192.58,113.17,1049.45,UPI,10,38,Cancelled,4,4.59,RID122,174.36,YES
ORD000389,CUST9686,REST962,Chennai,Fast Food,Regular,2025-09-24 22:00:00,1509.96,247.54,98.68,1361.1,Debit Card,20,56,Delayed,4,3.51,RID908,61.3,NO
ORD000390,CUST3725,REST733,Mumbai,South Indian,Premium,2025-04-27 16:31:00,1958.91,23.17,55.31,1991.05,Debit Card,21,49,Delivered,4,19.49,RID959,141.62,YES
ORD000391,CUST4022,REST310,Chennai,South Indian,New,2025-03-24 08:07:00,2485.37,356.98,64.09,2192.48,Debit Card,13,25,Cancelled,3,3.81,RID559,107.97,YES
ORD000392,CUST6246,REST259,Bengaluru,South Indian,Premium,2025-10-01 10:17:00,1100.72,137.43,34.54,997.83,Wallet,13,24,Cancelled,4,13.3,RID402,94.78,NO
ORD000393,CUST8847,REST141,Mumbai,South Indian,Premium,2025-10-21 22:45:00,1862.08,429.35,53.87,1486.6,UPI,14,60,Cancelled,1,1.47,RID732,168.18,NO
ORD000394,CUST4206,REST123,Bengaluru,Desserts,Regular,2025-07-02 03:09:00,1579.16,77.04,72.64,1574.76,UPI,20,33,Delayed,3,8.49,RID602,63.55,YES
ORD000395,CUST5663,REST453,Delhi,Italian,Regular,2025-12-08 12:19:00,1832.51,195.91,58.61,1695.21,Wallet,22,41,Delivered,1,5.1,RID554,148.31,NO
ORD000396,CUST2410,REST247,Mumbai,Italian,Regular,2025-08-15 09:51:00,1862.22,192.83,103.55,1772.94,Wallet,15,52,Cancelled,5,2.26,RID704,151.22,YES
ORD000397,CUST4264,REST290,Hyderabad,Italian,Premium,2025-01-04 13:58:00,1124.11,156.2,91.02,1058.93,Cash on Delivery,30,57,Delivered,2,16.63,RID409,166.92,NO
ORD000398,CUST8742,REST227,Pune,South Indian,Regular,2025-09-10 19:05:00,677.62,134.04,35.4,578.98,Cash on Delivery,33,72,Delivered,3,10.35,RID804,128.96,YES
ORD000399,CUST5225,REST743,Pune,Fast Food,Premium,2025-03-03 09:27:00,1557.39,140.85,68.05,1484.59,UPI,25,39,Cancelled,4,10.74,RID689,3.51,NO
ORD000400,CUST1866,REST379,Delhi,Fast Food,Premium,2025-03-25 19:51:00,901.25,197.9,33.55,736.9,Debit Card,11,30,Delivered,2,6.51,RID642,127.79,YES
ORD000401,CUST6285,REST993,Delhi,South Indian,Regular,2025-09-21 06:36:00,580.63,13.72,95.26,662.17,Debit Card,34,84,Delayed,5,14.26,RID471,19.17,NO
ORD000402,CUST2678,REST323,Mumbai,Desserts,New,2025-03-15 00:26:00,811.33,157.97,61.2,714.56,Credit Card,14,57,Delayed,2,12.66,RID951,190.5,YES
ORD000403,CUST6104,REST807,Delhi,Chinese,Regular,2025-08-02 15:43:00,423.93,13.91,21.74,431.76,Wallet,39,53,Delayed,3,15.51,RID450,34.44,NO
ORD000404,CUST4438,REST233,Bengaluru,Fast Food,Premium,2025-01-15 04:02:00,2163.52,77.0,42.66,2129.18,UPI,17,35,Delivered,2,1.36,RID595,151.47,YES
ORD000405,CUST2085,REST408,Pune,Indian,New,2025-04-11 03:40:00,1543.96,181.06,110.85,1473.75,UPI,11,53,Delayed,1,4.9,RID304,36.96,NO
ORD000406,CUST4962,REST617,Chennai,Indian,New,2025-01-15 03:05:00,2379.66,206.93,36.06,2208.79,Wallet,14,41,Delivered,5,11.05,RID832,38.31,NO
ORD000407,CUST7004,REST814,Chennai,Chinese,Regular,2025-03-29 18:20:00,2321.95,534.33,105.13,1892.75,UPI,10,26,Delivered,4,16.86,RID488,84.82,YES
ORD000408,CUST5723,REST670,Pune,Indian,New,2025-07-28 03:51:00,440.5,12.15,33.59,461.94,Debit Card,34,64,Cancelled,3,3.2,RID390,91.39,NO
ORD000409,CUST8793,REST795,Delhi,Chinese,New,2025-12-18 15:09:00,1107.11,272.62,62.8,897.29,Cash on Delivery,17,62,Delayed,1,3.0,RID548,104.53,YES
ORD000410,CUST2060,REST472,Mumbai,Italian,New,2025-03-03 04:53:00,1783.34,435.84,94.14,1441.64,Wallet,22,57,Cancelled,2,3.33,RID958,84.94,NO
ORD000411,CUST8795,REST782,Chennai,Fast Food,Regular,2025-05-23 19:51:00,1927.31,385.94,114.32,1655.69,Wallet,28,55,Cancelled,3,3.8,RID565,21.61,NO
ORD000412,CUST9161,REST794,Bengaluru,Chinese,Regular,2025-09-08 16:58:00,2364.65,17.57,93.78,2440.86,Wallet,17,67,Delayed,1,7.21,RID410,124.39,YES
ORD000413,CUST9032,REST616,Delhi,Desserts,Regular,2025-02-09 22:33:00,1953.79,387.21,40.19,1606.77,Wallet,34,77,Delayed,4,1.34,RID882,6.32,NO
ORD000414,CUST5965,REST823,Mumbai,Fast Food,Regular,2025-03-02 13:05:00,2154.25,238.34,23.6,1939.51,Credit Card,24,54,Cancelled,2,14.6,RID599,152.8,NO
ORD000415,CUST1913,REST500,Delhi,Fast Food,Premium,2025-12-04 18:54:00,1494.69,177.83,105.44,1422.3,Cash on Delivery,31,75,Delayed,5,13.85,RID884,195.56,NO
ORD000416,CUST1440,REST883,Pune,Italian,Regular,2025-02-01 00:57:00,451.27,41.34,100.96,510.89,UPI,28,40,Cancelled,5,7.56,RID465,82.39,YES
ORD000417,CUST5995,REST217,Delhi,Chinese,New,2025-12-05 08:20:00,1672.99,247.82,111.04,1536.21,Wallet,17,42,Cancelled,1,1.71,RID773,172.67,NO
ORD000418,CUST6282,REST686,Bengaluru,Fast Food,New,2025-05-17 00:41:00,1531.77,377.49,57.77,1212.05,Credit Card,32,72,Cancelled,4,10.44,RID930,152.98,NO
ORD000419,CUST9779,REST319,Delhi,Italian,New,2025-03-27 20:59:00,2428.16,122.48,83.54,2389.22,Debit Card,19,52,Delayed,1,8.64,RID331,124.91,YES
ORD000420,CUST4436,REST455,Bengaluru,South Indian,Regular,2025-10-24 03:14:00,792.41,112.21,73.11,753.31,Wallet,28,59,Cancelled,4,9.23,RID652,62.67,NO
ORD000421,CUST9457,REST983,Mumbai,Desserts,Regular,2025-07-25 08:34:00,1215.09,231.91,38.06,1021.24,Credit Card,29,71,Delayed,1,19.28,RID860,187.62,NO
ORD000422,CUST9556,REST305,Delhi,Fast Food,New,2025-11-23 18:11:00,2154.02,488.34,113.46,1779.14,Credit Card,35,84,Delivered,1,15.18,RID883,60.06,NO
ORD000423,CUST3631,REST362,Pune,Desserts,New,2025-07-30 10:52:00,1639.73,346.79,46.69,1339.63,Cash on Delivery,37,51,Delivered,3,3.16,RID296,5.54,NO
ORD000424,CUST3235,REST129,Delhi,Italian,Premium,2025-08-26 16:34:00,1141.74,258.51,40.2,923.43,Wallet,27,64,Delivered,3,13.24,RID143,192.76,NO
ORD000425,CUST6954,REST787,Pune,Indian,Regular,2025-01-11 01:53:00,887.68,66.13,26.36,847.91,Credit Card,37,52,Delivered,4,3.13,RID852,100.05,YES
ORD000426,CUST4900,REST714,Bengaluru,Italian,Regular,2025-09-25 22:40:00,2381.74,554.68,45.18,1872.24,Wallet,36,83,Delayed,1,8.41,RID866,148.79,NO
ORD000427,CUST1916,REST602,Chennai,Italian,Premium,2025-04-22 04:55:00,653.16,44.83,60.84,669.17,UPI,13,34,Cancelled,5,11.37,RID586,136.55,NO
ORD000428,CUST1570,REST961,Pune,South Indian,New,2025-03-16 12:23:00,2080.21,10.96,116.68,2185.93,Credit Card,25,58,Cancelled,5,11.5,RID416,127.79,NO
ORD000429,CUST5186,REST408,Bengaluru,Chinese,Regular,2025-12-17 04:09:00,2165.47,210.31,110.98,2066.14,Credit Card,27,52,Delivered,4,18.4,RID746,63.44,NO
ORD000430,CUST6451,REST834,Hyderabad,Indian,New,2025-01-18 09:21:00,2084.51,490.12,67.11,1661.5,Debit Card,37,52,Delayed,4,2.26,RID530,120.42,NO
ORD000431,CUST1050,REST510,Mumbai,South Indian,Regular,2025-08-21 23:43:00,1657.23,76.12,64.34,1645.45,Debit Card,10,23,Delayed,2,2.56,RID261,49.92,YES
ORD000432,CUST6367,REST918,Delhi,Chinese,New,2025-11-01 23:24:00,1211.0,264.45,33.35,979.9,Cash on Delivery,23,53,Cancelled,2,4.46,RID997,75.46,YES
ORD000433,CUST4248,REST368,Pune,Chinese,New,2025-01-11 00:47:00,1670.7,261.73,110.68,1519.65,Cash on Delivery,39,84,Delayed,4,9.15,RID366,29.85,NO
ORD000434,CUST9096,REST221,Mumbai,South Indian,New,2025-03-29 19:21:00,1838.67,200.03,112.0,1750.64,Credit Card,13,23,Cancelled,4,6.47,RID606,76.41,NO
ORD000435,CUST1471,REST397,Delhi,Chinese,Premium,2025-04-16 20:28:00,1857.76,87.95,38.04,1807.85,Cash on Delivery,16,44,Delivered,2,8.02,RID800,129.45,YES
ORD000436,CUST7935,REST853,Chennai,Italian,New,2025-01-06 16:00:00,2439.84,242.49,41.22,2238.57,UPI,14,44,Delayed,4,2.12,RID440,186.21,NO
ORD000437,CUST7241,REST409,Hyderabad,South Indian,Regular,2025-07-01 20:41:00,1817.48,367.97,20.54,1470.05,Credit Card,40,88,Delayed,5,1.78,RID283,52.06,NO
ORD000438,CUST6132,REST145,Mumbai,Fast Food,Regular,2025-06-23 15:58:00,895.7,118.78,34.18,811.1,Debit Card,14,29,Cancelled,1,6.38,RID997,52.64,NO
ORD000439,CUST8208,REST154,Mumbai,Chinese,New,2025-09-22 10:41:00,891.53,221.67,96.37,766.23,Credit Card,23,43,Delivered,2,1.68,RID366,32.71,NO
ORD000440,CUST8499,REST604,Bengaluru,South Indian,New,2025-08-12 03:57:00,245.86,21.91,90.9,314.85,UPI,38,79,Cancelled,4,2.78,RID989,56.82,YES
ORD000441,CUST3958,REST526,Bengaluru,Chinese,Regular,2025-09-18 09:18:00,649.13,161.96,20.41,507.58,UPI,28,75,Cancelled,5,1.49,RID797,196.27,YES
ORD000442,CUST8439,REST743,Delhi,Desserts,Premium,2025-07-21 12:45:00,2116.9,81.38,28.11,2063.63,UPI,28,44,Cancelled,4,19.43,RID771,124.47,NO
ORD000443,CUST2158,REST660,Chennai,Fast Food,New,2025-06-16 19:25:00,2178.71,436.59,48.3,1790.42,Cash on Delivery,14,37,Cancelled,1,4.38,RID889,173.1,YES
ORD000444,CUST2975,REST405,Hyderabad,Fast Food,Premium,2025-01-11 07:06:00,1981.81,141.17,95.26,1935.9,Debit Card,15,49,Delayed,2,12.47,RID467,133.1,NO
ORD000445,CUST2478,REST874,Hyderabad,Italian,Premium,2025-09-20 06:49:00,2230.72,265.7,76.31,2041.33,Credit Card,25,63,Cancelled,4,12.98,RID195,8.09,NO
ORD000446,CUST5762,REST579,Hyderabad,Indian,Regular,2025-08-26 23:05:00,2337.07,308.07,84.72,2113.72,Debit Card,17,36,Delivered,1,19.7,RID800,180.58,YES
ORD000447,CUST9366,REST535,Hyderabad,Indian,Regular,2025-09-25 14:35:00,262.16,5.02,24.51,281.65,Wallet,19,65,Cancelled,1,7.75,RID699,16.35,YES
ORD000448,CUST5876,REST421,Chennai,South Indian,Regular,2025-02-28 22:34:00,1997.52,420.93,24.53,1601.12,Cash on Delivery,24,45,Delayed,4,16.35,RID449,193.34,YES
ORD000449,CUST1095,REST504,Bengaluru,Indian,New,2025-04-19 06:19:00,759.4,127.85,63.38,694.93,Cash on Delivery,12,60,Cancelled,1,14.14,RID989,131.54,NO
